Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
60,271,60,Jun 7,SEA,@,DET,"L,1-3",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318,0.366,0.519,0.885,2,1.33,-0.051,1.91,-0.0005,-0.53,SS
61,272,61,Jun 8,SEA,@,DET,"W,2-0",CG,5,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.317,0.366,0.515,0.881,2,1.09,-0.008,1.52,-0.0001,-0.42,SS
62,273,62,Jun 10,SEA,@,TOR,"L,3-8",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.316,0.365,0.511,0.876,2,0.73,-0.046,1.05,-0.0004,-0.63,SS
63,274,63,Jun 11,SEA,@,TOR,"W,5-1",GS-5,3,3,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.32,0.368,0.513,0.881,2,1.37,0.253,1.94,0.0022,2.5,SS
64,275,78 (14),Jun 27,SEA,,ANA,"W,8-1",CG,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0.319,0.366,0.52,0.886,3,0.42,0.146,0.7,0.0015,0.67,SS
65,276,79,Jun 28,SEA,,ANA,"L,1-6",CG,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321,0.368,0.523,0.891,2,0.49,0.02,0.76,0.0002,0.82,SS
66,277,80,Jun 29,SEA,,ANA,"W,3-2",CG,4,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.321,0.37,0.525,0.895,2,1.3,0.063,2.27,0.0007,0.85,SS
67,278,81,Jun 30,SEA,,SFG,"L,6-8",CG(10),5,5,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.319,0.367,0.53,0.897,2,2.39,-0.12,2.65,-0.0008,-0.26,SS
68,279,82,Jul 1,SEA,,SFG,"W,15-4",CG,5,5,2,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0.321,0.367,0.538,0.905,2,0.54,0.094,0.64,0.0007,3.34,SS
69,280,83,Jul 2,SEA,@,SDP,"L,5-8",CG,5,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.32,0.368,0.537,0.905,2,1.2,-0.019,1.33,-0.0001,-0.28,SS
