Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
39,1438,40,May 18,STL,,WSN,"W,3-2",CG,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.324,.429,.568,.996,4,.76,-0.023,1.04,-0.02%,-0.19,1B
40,1439,41,May 19,STL,,FLA,"L,1-5",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.322,.425,.559,.984,4,1.04,-0.079,1.44,-0.07%,-0.99,1B
41,1440,42,May 20,STL,,FLA,"W,4-2",CG,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.323,.426,.561,.988,4,1.01,-0.053,1.35,-0.04%,-0.52,1B
42,1441,43,May 21,STL,,LAA,"W,9-5",CG,4,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.316,.422,.551,.973,4,.62,-0.023,.81,-0.02%,-0.44,1B
43,1442,44,May 22,STL,,LAA,"L,7-10",GS-9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.309,.414,.537,.951,3,.21,-0.022,.29,-0.02%,-0.64,1B
44,1443,45,May 23,STL,,LAA,"W,6-5",CG(10),5,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,.303,.413,.527,.941,3,1.48,0.067,1.99,0.05%,0.37,1B
45,1444,46,May 25,STL,@,SDP,"L,0-1",CG,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.314,.420,.533,.953,3,2.05,0.216,2.97,0.19%,1.06,1B
46,1445,47,May 26,STL,@,SDP,"L,1-2",CG(13),6,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,.306,.417,.520,.938,3,1.61,-0.087,2.23,-0.07%,-0.06,1B
47,1446,48,May 27,STL,@,SDP,"W,8-3",CG,5,4,1,1,0,0,1,3,0,0,0,0,0,1,0,1,0,0,.305,.412,.531,.943,3,.81,0.089,1.15,0.08%,0.33,1B
48,1447,49,May 28,STL,@,CHC,"W,7-1",CG,5,4,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,.304,.412,.525,.937,3,.39,0.072,.62,0.07%,0.47,1B
49,1448,50,May 29,STL,@,CHC,"L,0-5",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.299,.409,.516,.925,3,.39,-0.038,.60,-0.04%,-0.30,1B
50,1449,51,May 30,STL,@,CHC,"W,9-1",CG,5,3,4,3,0,0,3,4,2,1,0,0,0,0,0,0,0,0,.310,.422,.572,.994,3,.52,0.277,.81,0.26%,4.22,1B
51,1450,52,May 31,STL,,CIN,"W,12-4",GS-8,5,3,0,2,0,0,0,1,2,2,0,0,0,0,0,1,0,0,.316,.430,.574,1.004,3,1.06,0.055,2.01,0.06%,0.92,1B
52,1451,53,Jun 1,STL,,CIN,"L,8-9",CG,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.318,.430,.569,.999,3,1.03,-0.069,1.92,-0.08%,-0.96,1B
53,1452,54,Jun 2,STL,,CIN,"W,4-1",CG,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.318,.431,.566,.997,3,1.09,-0.002,2.04,0.00%,-0.29,1B
54,1453,55,Jun 4,STL,,MIL,"W,8-0",CG,5,3,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,.318,.430,.562,.993,3,.61,0.014,.91,0.01%,0.69,1B
55,1454,56,Jun 5,STL,,MIL,"W,5-4",CG(11),5,4,1,1,0,0,1,2,1,0,1,0,0,0,0,1,0,0,.317,.430,.571,1.000,3,1.18,0.027,1.76,0.02%,1.09,1B
56,1455,57,Jun 6,STL,,MIL,"L,3-4",CG(10),5,3,1,1,0,0,1,1,2,0,1,0,0,0,0,0,1,0,.317,.433,.582,1.015,3,1.32,0.209,1.95,0.19%,1.13,1B
57,1456,58,Jun 7,STL,@,LAD,"L,4-12",CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.311,.426,.571,.997,3,.41,-0.040,.62,-0.04%,-0.82,1B
58,1457,59,Jun 8,STL,@,LAD,"L,0-1",CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.306,.420,.560,.980,3,1.65,-0.168,2.57,-0.16%,-1.08,1B
59,1458,60,Jun 9,STL,@,LAD,"L,3-4",CG,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.306,.421,.557,.978,3,1.71,0.045,2.60,0.04%,-0.20,1B
60,1459,61,Jun 11,STL,@,ARI,"W,5-2",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.300,.415,.547,.962,3,.35,-0.036,.48,-0.03%,-0.43,1B
