Year,Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
2010,95,769,120,18-Aug,NYY,,DET,"W,9-5",CG,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.248,0.315,0.443,0.758,7,0.59,0.026,0.68,0.02%,-0.31,CF
2010,96,770,121,19-Aug,NYY,,DET,"W,11-5",CG,4,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.248,0.317,0.442,0.759,7,0.81,0.132,0.91,0.09%,1.62,CF
2010,97,771,122,20-Aug,NYY,,SEA,"L,0-6",CG,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.247,0.317,0.44,0.757,7,0.83,0.001,0.72,0.00%,-0.1,CF
2010,98,772,123,21-Aug,NYY,,SEA,"W,9-5",CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.247,0.316,0.438,0.754,8,1.01,0.082,0.95,0.05%,1.44,CF
2010,99,773,124,22-Aug,NYY,,SEA,"W,10-0",8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0.316,0.436,0.752,1,0,0,0,0.00%,-0.25,CF
2010,100,774,125,23-Aug,NYY,@,TOR,"L,2-3",CG,4,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0.244,0.315,0.432,0.747,6,1.92,-0.139,1.71,-0.08%,-0.44,CF
2010,101,775,126,24-Aug,NYY,@,TOR,"W,11-5",CG,5,4,1,3,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0.25,0.321,0.445,0.766,8,0.46,0.098,0.5,0.06%,2.92,CF
2010,102,776,127,25-Aug,NYY,@,TOR,"L,3-6",CG,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.249,0.32,0.441,0.761,2,1.4,-0.104,1.27,-0.06%,-1.15,CF
2010,103,777,128,27-Aug,NYY,@,CHW,"L,4-9",CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.247,0.319,0.438,0.756,7,0.21,-0.002,0.21,0.00%,-0.41,CF
2010,104,778,129,28-Aug,NYY,@,CHW,"W,12-9",3-GF,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0.245,0.318,0.434,0.752,3,0.48,-0.047,0.61,-0.04%,-1.09,PH CF
2010,105,779,130,29-Aug,NYY,@,CHW,"W,2-1",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.245,0.318,0.432,0.749,6,1.12,0.007,1.14,0.00%,0.25,CF
2010,106,780,131,30-Aug,NYY,,OAK,"W,11-5",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.242,0.314,0.427,0.741,8,0.47,-0.047,0.37,-0.02%,-0.91,CF
2010,107,781,132,31-Aug,NYY,,OAK,"W,9-3",CG,4,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0.243,0.314,0.433,0.747,8,0.23,0.041,0.16,0.02%,-0.07,CF
2010,108,782,133,1-Sep,NYY,,OAK,"W,4-3",CG,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0.316,0.434,0.749,7,0.79,-0.023,0.4,-0.01%,-0.04,CF
2010,109,783,134,2-Sep,NYY,,OAK,"W,5-0",2-GF,3,3,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0.249,0.318,0.452,0.77,2,0.55,0.19,0.29,0.06%,2.7,CF
2010,110,784,135,3-Sep,NYY,,TOR,"W,7-3",CG,5,3,1,2,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0.252,0.324,0.459,0.783,2,0.7,0.23,0.37,0.07%,3.35,CF
2010,111,785,136,4-Sep,NYY,,TOR,"W,7-5",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.252,0.323,0.457,0.78,7,0.61,0.005,0.28,0.00%,-0.07,CF
2010,112,786,137,5-Sep,NYY,,TOR,"L,3-7",CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.249,0.32,0.452,0.772,7,0.55,-0.031,0.17,-0.01%,-0.28,CF
2010,113,787,138,6-Sep,NYY,,BAL,"L,3-4",7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0.319,0.451,0.77,6,3.53,-0.092,1.09,-0.02%,-0.25,CF
2010,114,788,139,7-Sep,NYY,,BAL,"L,2-6",CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0.317,0.447,0.764,8,1.38,-0.101,0.54,-0.02%,-0.88,CF
2010,115,789,140,8-Sep,NYY,,BAL,"W,3-2",GS-7,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.246,0.318,0.446,0.764,8,1.58,0.015,0.71,0.00%,0.26,CF
2010,116,790,141,10-Sep,NYY,@,TEX,"L,5-6",7-GF(13),4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.244,0.317,0.443,0.76,7,2.66,-0.122,0.96,-0.03%,-0.52,PH CF
2010,117,791,142,11-Sep,NYY,@,TEX,"L,6-7",CG,5,4,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.247,0.321,0.443,0.764,7,1.71,0.002,0.61,0.00%,0,CF
2010,118,792,143,12-Sep,NYY,@,TEX,"L,1-4",CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0.245,0.32,0.44,0.76,2,1.29,-0.121,0.51,-0.03%,-1.25,CF
