Year,Rslt,H,HR,SB,BB,WPA
2005,"W,12-4",1,0,0,1,0.041
2005,"L,1-5",1,0,0,1,-0.063
2005,"L,1-3",0,0,0,1,-0.093
2005,"L,0-2",1,0,1,0,-0.028
2005,"W,4-3",2,0,0,0,0.012
2005,"L,6-8",1,0,0,1,0.034
2005,"W,6-2",2,0,0,0,0.016
2005,"L,4-11",1,0,0,0,-0.001
2005,"L,8-11",0,0,0,1,-0.063
2005,"L,2-6",0,0,0,0,-0.103
2005,"L,3-6",1,0,1,0,0.147
2005,"W,5-0",0,0,0,1,0.010
2005,"W,6-0",2,0,0,0,0.060
2005,"W,4-3",1,0,0,0,-0.025
2005,"W,7-4",2,0,0,0,0.032
2005,"W,13-9",2,1,1,0,0.079
2005,"W,9-4",1,0,0,1,0.066
2005,"W,15-6",2,1,0,1,0.090
2005,"W,6-4",3,0,0,0,0.133
2005,"W,6-3",2,0,0,0,-0.038
2005,"W,6-0",0,0,0,0,-0.091
2005,"L,6-7",2,0,1,0,-0.016
2005,"W,5-2",0,0,0,0,-0.201
2005,"L,1-7",0,0,0,0,0.005
2005,"W,5-3",0,0,1,0,0.000
2005,"W,12-3",0,0,0,0,-0.046
2005,"W,4-2",2,0,0,0,0.096
2005,"W,4-3",1,0,0,1,-0.024
2005,"W,6-3",2,0,1,0,0.118
2005,"L,1-17",0,0,0,0,0.003
2005,"L,2-7",1,1,0,0,0.100
2005,"L,3-5",0,0,0,1,0.028
2005,"L,1-3",0,0,0,0,-0.065
2005,"L,2-5",2,0,0,0,0.081
2005,"L,3-6",0,0,0,0,-0.086
2005,"L,3-4",2,0,0,0,-0.180
2005,"L,1-2",1,0,0,1,-0.133
2005,"W,12-3",1,1,0,2,0.003
2005,"L,1-8",1,0,0,0,-0.040
2005,"W,5-0",2,0,0,1,0.184
2005,"L,3-5",2,0,0,0,0.056
2005,"W,9-0",1,0,0,1,-0.012
2005,"W,7-5",2,0,0,0,-0.102
2005,"W,6-1",2,0,0,1,0.067
2005,"W,9-6",1,0,0,1,-0.119
2005,"W,8-1",2,2,0,0,0.025
2005,"W,6-3",0,0,1,1,-0.002
2005,"L,4-5",1,0,0,0,-0.006
2005,"W,20-11",5,1,0,0,0.139
2005,"L,3-5",0,0,0,0,-0.138
2005,"L,4-9",2,0,0,0,-0.114
2005,"L,4-6",3,1,0,1,0.202
2005,"L,3-10",1,0,0,0,-0.036
2005,"W,5-4",1,0,0,2,0.161
2005,"W,6-4",0,0,0,1,0.011
2005,"L,4-5",1,0,0,0,-0.069
2005,"L,2-10",1,0,0,0,0.058
2005,"W,8-4",1,0,0,1,0.021
2005,"W,1-0",1,0,0,0,-0.128
2005,"W,13-8",2,0,0,1,0.145
2005,"W,12-3",3,0,1,0,0.117
2005,"W,7-2",1,1,0,0,-0.046
2005,"W,5-4",2,0,0,0,0.165
2005,"L,7-8",1,0,0,0,0.100
2005,"W,9-4",1,0,0,1,-0.070
2005,"W,8-6",2,0,0,0,0.075
2005,"L,1-17",0,0,0,0,-0.028
2005,"W,7-4",1,0,0,0,-0.041
2005,"W,5-3",0,0,0,0,-0.061
2005,"W,11-10",1,0,0,0,-0.173
2005,"L,1-2",0,0,0,0,-0.145
2005,"W,8-4",1,0,0,0,-0.027
2005,"L,5-6",1,0,0,0,0.010
2005,"L,3-6",0,0,0,1,-0.071
2005,"L,6-8",4,1,0,1,0.205
2005,"W,4-1",0,0,0,0,-0.080
2005,"W,4-0",2,0,0,0,-0.005
2005,"L,3-7",1,0,0,1,-0.009
2005,"W,6-3",1,0,0,1,0.014
2005,"L,1-4",2,0,0,1,0.127
2005,"W,8-7",1,0,0,1,0.207
2005,"W,8-7",4,0,0,1,0.422
2005,"L,5-6",0,0,0,0,-0.187
2005,"L,4-7",1,0,0,1,0.000
2005,"W,4-3",2,0,0,0,-0.007
2005,"W,6-2",2,0,0,1,0.125
2005,"L,5-8",3,0,0,0,0.180
2005,"W,6-2",3,0,0,1,0.068
2005,"W,3-2",0,0,0,0,-0.049
2005,"L,1-2",0,0,0,0,-0.107
2005,"L,1-2",1,0,0,1,-0.149
2005,"W,9-8",3,1,1,0,0.295
2005,"W,6-5",1,1,0,2,0.117
2005,"W,7-5",1,0,0,0,-0.040
2005,"W,10-3",0,0,0,1,-0.082
2005,"W,5-2",1,0,0,0,0.110
2005,"L,3-4",1,0,0,0,-0.036
2005,"L,6-7",2,0,0,0,-0.048
2005,"W,3-1",0,0,0,0,-0.046
2005,"W,5-0",2,0,0,0,-0.015
2005,"L,2-6",2,0,0,0,0.034
2005,"W,5-4",2,0,0,1,0.090
2005,"L,5-9",2,0,0,1,-0.011
2005,"W,6-2",3,0,0,0,0.064
2005,"W,5-1",2,0,0,0,0.068
2005,"W,8-7",1,0,0,3,0.208
2005,"W,10-3",3,0,0,0,-0.053
2005,"W,7-4",0,0,0,0,-0.083
2005,"L,3-8",2,0,0,0,-0.001
2005,"W,2-0",0,0,0,1,-0.005
2005,"L,1-5",0,0,0,0,-0.132
2005,"L,0-12",1,0,0,1,0.037
2005,"W,7-0",1,0,0,1,0.017
2005,"W,7-3",2,1,1,1,0.137
2005,"L,3-4",2,0,0,0,-0.201
2005,"W,5-4",1,0,0,0,-0.213
2005,"L,4-7",1,0,0,1,-0.010
2005,"W,8-4",1,0,0,1,0.089
2005,"L,2-9",1,0,0,0,-0.051
2005,"W,1-0",0,0,0,0,-0.107
2005,"W,17-3",1,0,0,1,0.038
2005,"W,6-5",2,0,0,1,0.299
2005,"W,9-5",0,0,0,1,-0.071
2005,"W,11-10",2,0,1,0,0.033
2005,"W,1-0",1,0,0,0,-0.122
2005,"L,5-6",1,1,0,0,-0.070
2005,"W,3-2",2,0,0,0,0.113
2005,"W,12-9",2,0,1,0,0.095
2005,"W,2-1",0,0,0,0,-0.101
2005,"W,7-6",2,0,0,0,-0.036
2005,"W,5-0",1,1,0,3,0.123
2005,"L,4-7",1,0,0,1,0.112
2005,"W,8-4",2,0,0,0,0.143
2005,"W,11-3",2,0,0,2,0.130
2005,"L,9-17",2,1,0,1,0.052
2005,"W,2-1",1,0,0,0,-0.016
2005,"W,8-4",0,0,0,1,0.010
2005,"L,3-5",1,1,0,0,-0.004
2005,"W,8-4",2,0,0,0,0.043
2005,"L,1-10",1,0,0,0,-0.049
2004,"L,3-8",0,0,0,0,-0.092
2004,"W,12-1",1,0,0,1,-0.002
2004,"L,4-9",0,0,0,2,-0.036
2004,"W,3-2",2,0,0,0,0.126
2004,"W,3-1",1,0,0,0,-0.053
2004,"L,3-9",1,0,0,0,-0.063
2004,"L,3-7",1,0,0,0,-0.064
2004,"W,5-4",2,0,1,0,0.133
2004,"W,5-1",1,0,0,0,0.011
2004,"L,2-6",1,0,0,0,-0.028
2004,"L,2-5",1,0,0,0,-0.096
2004,"W,7-3",2,0,0,2,0.106
2004,"L,4-5",0,0,0,0,-0.051
2004,"W,11-8",1,0,0,0,-0.044
2004,"W,3-1",0,0,0,0,-0.101
2004,"L,3-4",0,0,0,0,-0.219
2004,"L,2-11",0,0,0,0,-0.036
2004,"L,2-3",0,0,0,1,-0.224
2004,"L,0-2",0,0,0,0,-0.152
2004,"W,10-8",0,0,0,1,-0.092
2004,"W,5-1",0,0,0,1,-0.013
2004,"W,7-5",1,1,0,0,0.031
2004,"W,5-2",1,0,0,1,-0.048
2004,"W,12-4",3,0,1,0,0.092
2004,"W,4-2",0,0,0,0,-0.170
2004,"W,10-8",1,0,0,0,-0.089
2004,"L,4-7",1,0,0,0,-0.029
2004,"L,2-6",1,0,0,0,-0.042
2004,"W,6-0",0,0,0,1,-0.066
2004,"W,7-6",2,1,0,0,0.236
2004,"W,8-7",3,0,1,0,0.321
2004,"L,2-11",2,0,0,0,0.094
2004,"W,7-4",1,0,0,0,-0.002
2004,"W,9-5",0,0,0,0,-0.100
2004,"L,7-13",1,0,0,0,-0.276
2004,"W,2-1",0,0,0,0,-0.091
2004,"L,0-1",0,0,0,0,-0.217
2004,"W,4-2",0,0,0,1,0.038
2004,"W,6-2",2,1,0,0,0.118
2004,"L,7-9",1,0,0,1,-0.054
2004,"L,3-4",0,0,0,0,-0.130
2004,"W,8-3",1,0,0,0,-0.029
2004,"W,11-3",1,0,0,0,-0.072
2004,"W,12-9",3,0,1,0,0.278
2004,"W,18-5",3,0,0,0,0.245
2004,"W,7-5",3,1,0,0,0.169
2004,"W,5-3",1,0,0,0,-0.010
2004,"L,6-7",1,0,1,0,0.054
2004,"W,8-7",4,2,0,0,0.169
2004,"W,6-5",1,1,0,0,0.061
2004,"W,5-2",0,0,0,0,-0.031
2004,"W,7-6",1,0,0,0,0.011
2004,"W,7-5",1,1,0,0,0.252
2004,"W,10-4",1,0,0,2,0.018
2004,"L,2-10",1,0,0,0,-0.038
2004,"W,3-2",3,0,0,0,0.168
2004,"W,6-5",2,0,1,1,0.152
2004,"W,4-2",3,0,0,0,0.082
2004,"W,9-4",2,1,0,0,0.126
2004,"L,1-6",0,0,0,0,-0.170
2004,"L,3-6",1,0,0,0,-0.025
2004,"W,6-2",1,0,0,0,-0.012
2004,"L,4-5",1,0,0,0,-0.078
2004,"W,10-4",2,1,0,1,0.199
2004,"L,2-13",0,0,0,0,-0.040
2004,"W,5-2",2,1,0,0,0.202
2004,"L,3-9",2,0,0,1,0.037
2004,"W,8-1",3,2,0,0,0.151
2004,"W,11-6",1,0,0,0,0.041
2004,"W,11-3",3,0,2,0,0.169
2004,"W,4-2",1,0,0,0,-0.040
2004,"W,5-4",1,0,0,0,-0.012
2004,"L,2-11",0,0,1,2,0.018
2004,"L,9-10",2,0,0,0,-0.001
2004,"L,5-6",3,0,0,0,0.060
2004,"W,10-3",0,0,0,1,-0.040
2004,"L,1-9",1,0,0,0,-0.028
2004,"L,8-10",1,0,0,0,-0.118
2004,"W,7-1",2,0,0,0,0.160
2004,"W,5-4",2,0,1,0,0.061
2004,"W,6-3",1,0,0,0,0.227
2004,"W,10-3",1,0,0,0,-0.019
2004,"W,5-1",1,1,0,0,0.084
2004,"L,0-8",0,0,0,0,-0.032
2004,"W,5-3",2,0,0,0,0.013
2004,"L,2-4",1,0,0,0,0.013
2004,"L,7-9",2,0,0,0,0.024
2004,"W,4-2",1,0,1,1,0.139
2004,"W,8-7",0,0,0,0,-0.231
2004,"L,10-11",1,0,0,1,-0.013
2004,"L,6-9",0,0,0,0,-0.142
2004,"W,6-5",2,0,0,0,-0.054
2004,"W,7-4",1,0,0,0,0.044
2004,"L,2-3",0,0,0,0,-0.122
2004,"L,1-9",0,0,0,0,-0.043
2004,"W,2-1",2,0,1,0,0.029
2004,"W,6-4",1,0,0,1,0.136
2004,"W,9-7",3,0,1,0,0.128
2004,"L,4-13",2,0,1,0,0.008
2004,"W,8-6",2,0,0,0,-0.037
2004,"W,5-1",1,0,1,1,0.017
2004,"W,11-4",3,0,0,1,0.164
2004,"W,6-0",1,0,0,1,0.039
2004,"W,8-2",1,0,1,0,-0.016
2004,"L,4-5",1,0,0,0,-0.054
2004,"L,1-7",1,0,0,0,-0.035
2004,"W,4-2",1,1,0,0,-0.011
2004,"W,5-1",1,0,0,0,-0.053
2004,"W,11-3",2,0,0,0,0.012
2004,"W,6-4",1,0,1,0,-0.029
2004,"L,3-7",1,0,0,0,-0.065
2004,"L,2-8",1,0,0,0,-0.026
2004,"L,2-7",0,0,0,0,-0.062
2004,"W,13-10",0,0,0,0,-0.147
2004,"L,0-5",1,0,1,1,0.038
2004,"L,1-6",1,0,0,0,-0.050
2004,"L,3-4",0,0,0,0,-0.092
2004,"W,6-4",2,0,0,0,0.052
2004,"W,5-4",2,1,2,1,0.318
2004,"L,3-4",1,0,0,0,0.104
2004,"W,7-4",1,0,0,1,0.143
2004,"W,8-7",2,1,0,1,0.101
2004,"W,18-6",1,0,0,2,0.018
2004,"L,4-6",0,0,0,1,-0.198
2004,"L,0-22",0,0,0,0,-0.017
2004,"W,5-3",3,0,1,0,0.209
2004,"W,9-1",0,0,0,2,-0.020
2004,"L,1-3",1,1,0,0,-0.014
2004,"L,0-7",0,0,0,0,-0.054
2004,"W,4-3",2,0,1,2,0.336
2004,"W,7-4",1,0,0,1,0.032
2004,"W,11-2",3,0,0,0,0.000
2004,"W,9-1",2,0,0,0,0.082
2004,"W,10-5",3,1,0,0,0.097
2004,"L,8-14",1,1,0,0,0.192
2004,"W,5-2",2,0,0,0,-0.008
2004,"W,9-7",1,0,0,3,0.080
2004,"L,8-17",2,0,0,0,0.044
2004,"W,4-0",1,0,0,0,0.098
2004,"W,3-0",3,1,0,0,0.106
2004,"L,2-3",0,0,0,0,-0.084
2004,"W,14-4",2,0,0,2,0.041
2004,"W,11-1",3,1,0,0,0.036
2004,"L,3-6",1,0,0,0,-0.111
2004,"W,5-3",2,0,0,0,0.026
2004,"L,4-5",0,0,0,2,-0.029
2004,"W,7-3",3,1,0,1,0.119
2004,"W,6-4",1,0,0,0,-0.082
2004,"L,5-12",0,0,0,0,-0.204
2004,"L,4-11",0,0,0,0,-0.036
2004,"W,5-3",2,0,0,0,0.194
2004,"W,5-4",2,0,1,0,0.015
2004,"W,6-4",1,0,0,0,-0.113
2004,"W,3-2",2,0,0,0,0.148
2003,"W,8-4",1,0,0,1,0.063
2003,"L,3-10",1,0,0,0,-0.069
2003,"L,3-5",2,0,0,0,0.034
2003,"W,10-4",3,0,0,0,0.057
2003,"L,5-8",1,0,0,1,-0.167
2003,"L,2-5",1,0,0,0,-0.018
2003,"L,1-5",0,0,0,0,-0.101
2003,"W,7-3",2,0,0,0,0.095
2003,"L,7-10",2,0,1,0,0.132
2003,"W,4-2",0,0,0,0,-0.054
2003,"L,3-8",1,0,0,0,-0.105
2003,"L,2-5",1,0,0,0,0.019
2003,"L,3-5",2,1,0,0,0.001
2003,"L,4-8",1,0,0,0,-0.038
2003,"W,11-3",2,1,0,1,0.092
2003,"W,6-5",1,0,0,1,-0.002
2003,"W,6-0",2,0,0,1,0.147
2003,"L,2-4",1,0,0,0,0.068
2003,"W,10-9",1,1,0,0,0.037
2003,"L,3-4",1,0,0,0,-0.044
2003,"L,2-6",1,0,0,0,-0.022
2003,"W,10-2",1,0,1,1,0.018
2003,"W,5-3",2,0,0,1,0.053
2003,"L,2-5",0,0,0,1,0.005
2003,"L,7-8",0,0,0,1,-0.115
2003,"W,5-3",0,0,0,1,-0.034
2003,"L,0-8",0,0,0,1,-0.019
2003,"W,6-5",1,0,0,0,-0.077
2003,"W,5-2",1,0,0,0,-0.040
2003,"W,13-4",2,0,0,0,0.028
2003,"W,5-2",0,0,1,0,-0.070
2003,"L,2-11",0,0,0,0,-0.040
2003,"W,10-2",1,0,0,0,-0.048
2003,"W,1-0",1,0,0,1,-0.116
2003,"W,5-0",3,1,1,0,0.091
2003,"W,7-3",2,0,0,1,0.108
2003,"L,2-4",0,0,0,1,-0.121
2003,"W,10-9",2,0,0,1,0.072
2003,"W,8-5",2,0,0,1,0.215
2003,"W,4-3",0,0,0,0,-0.088
2003,"W,6-4",0,0,0,0,-0.032
2003,"W,7-1",3,0,0,0,0.058
2003,"W,9-8",1,1,0,1,0.089
2003,"W,5-3",3,0,0,0,0.076
2003,"W,6-5",2,0,0,0,0.032
2003,"L,3-7",2,0,0,0,-0.030
2003,"L,3-10",2,0,1,1,0.040
2003,"L,2-10",2,0,0,0,0.033
2003,"W,7-1",3,0,0,0,0.038
2003,"W,2-1",0,0,0,0,0.026
2003,"L,0-4",0,0,0,0,-0.010
2003,"W,6-2",4,0,0,0,0.119
2003,"L,2-3",2,0,0,1,0.194
2003,"W,8-5",2,0,0,1,0.067
2003,"L,3-10",1,0,0,0,-0.029
2003,"W,6-2",1,0,0,1,0.041
2003,"W,5-4",1,1,0,1,0.354
2003,"W,10-4",0,0,0,0,-0.067
2003,"W,7-4",2,0,0,0,0.140
2003,"W,7-4",3,0,0,0,0.072
2003,"L,0-8",1,0,1,0,-0.008
2003,"W,4-2",1,0,0,0,0.069
2003,"L,3-5",1,0,0,1,0.009
2003,"W,4-3",0,0,0,2,0.140
2003,"L,4-5",2,0,0,0,-0.101
2003,"L,4-6",2,0,0,1,0.050
2003,"W,6-2",3,0,0,0,0.030
2003,"W,8-0",1,0,0,1,0.036
2003,"W,2-1",1,0,0,2,-0.004
2003,"L,2-3",1,0,0,0,-0.099
2003,"W,10-7",2,0,0,0,0.107
2003,"L,1-2",1,0,0,0,-0.031
2003,"W,6-2",2,2,0,0,0.221
2003,"L,4-5",1,0,0,1,-0.078
2003,"W,7-5",2,0,0,1,0.120
2003,"W,9-7",1,0,0,0,-0.099
2003,"L,1-2",0,0,0,0,-0.067
2003,"L,6-8",3,1,0,0,0.026
2003,"L,9-12",1,0,1,0,-0.125
2003,"W,6-0",1,0,0,0,0.004
2003,"L,0-11",1,0,0,1,-0.040
2003,"W,8-5",1,0,1,0,0.007
2003,"W,6-4",1,0,0,2,-0.039
2003,"W,5-4",1,0,0,0,-0.191
2003,"W,8-0",3,0,0,0,0.090
2003,"W,11-6",2,0,1,0,0.094
2003,"W,6-3",1,0,0,0,-0.047
2003,"W,8-7",1,0,0,0,0.075
2003,"L,3-4",2,0,0,0,0.076
2003,"L,2-7",0,0,0,0,-0.055
2003,"W,7-0",1,0,0,0,0.046
2003,"W,5-2",1,0,0,2,0.099
2003,"L,2-13",1,0,0,0,-0.038
2003,"L,2-11",2,0,0,0,0.036
2003,"W,7-5",0,0,0,1,0.038
2003,"L,5-10",2,0,0,1,0.066
2003,"W,10-7",2,0,0,0,-0.018
2003,"W,8-4",2,0,0,0,0.045
2003,"W,3-1",1,0,1,1,-0.025
2003,"W,9-3",3,0,0,0,0.106
2003,"W,4-2",1,0,0,0,-0.057
2003,"W,15-5",1,0,0,0,-0.001
2003,"W,5-2",2,0,0,0,0.000
2003,"W,10-4",1,0,0,0,-0.052
2003,"W,6-5",0,0,0,1,-0.001
2003,"W,6-3",1,0,0,2,-0.019
2003,"L,2-5",1,1,0,0,0.181
2003,"W,13-1",1,0,0,0,-0.044
2003,"W,6-3",2,0,0,0,-0.019
2003,"L,3-5",1,0,0,0,-0.069
2003,"T,1-1",1,0,0,0,-0.013
2003,"W,2-1",1,0,0,0,-0.033
2003,"W,7-1",2,0,0,0,0.081
2003,"L,3-6",1,0,0,0,-0.268
2003,"W,7-0",1,0,0,1,-0.015
2003,"L,4-9",0,0,0,0,-0.036
2003,"W,11-2",2,0,0,0,0.023
2003,"W,6-2",3,0,1,0,0.020
2003,"W,3-1",0,0,0,0,-0.048
2002,"L,3-10",1,1,1,2,0.113
2002,"W,1-0",0,0,0,0,-0.107
2002,"W,4-1",1,0,0,0,-0.046
2002,"W,4-0",2,0,0,0,0.107
2002,"W,3-0",0,0,0,1,-0.015
2002,"W,7-2",3,0,1,1,0.202
2002,"W,16-3",3,0,0,0,-0.042
2002,"W,5-2",2,0,1,0,0.103
2002,"L,7-9",1,0,0,0,-0.083
2002,"L,3-11",0,0,0,0,-0.072
2002,"L,2-3",0,0,0,0,-0.152
2002,"L,6-7",2,0,0,0,0.105
2002,"W,6-2",1,0,1,2,0.038
2002,"L,3-4",1,1,0,0,0.051
2002,"L,4-5",2,0,1,0,-0.116
2002,"W,7-1",0,0,0,0,-0.079
2002,"W,8-4",2,0,2,0,-0.008
2002,"W,6-5",3,0,0,0,0.030
2002,"L,4-5",0,0,0,2,-0.031
2002,"W,9-2",1,0,0,2,0.042
2002,"W,2-1",0,0,0,0,-0.076
2002,"W,8-5",2,1,0,1,0.218
2002,"L,2-6",0,0,0,1,-0.016
2002,"W,7-1",3,0,0,0,0.111
2002,"L,0-1",1,0,0,0,-0.148
2002,"W,4-3",2,0,0,0,0.011
2002,"W,8-2",1,0,0,0,-0.030
2002,"L,1-4",1,0,0,0,-0.055
2002,"W,9-2",3,0,0,1,0.189
2002,"L,2-6",1,0,0,0,-0.006
